Item	Word	Semantic_Output	Error_Score	Correct
6013	white	white	0.0038	1
6014	whits	whits	0.3241	1
6015	whiz	whiz	0.1752	1
6016	whizzed	whizzed	0.0365	1
6017	who	who	0.1245	1
6018	whole	whole	0.0001	1
6019	whom	whom	0.0001	1
6020	whoop	whoop	1.3521	1
6021	whop	whop	1.5475	1
6022	whore	whore	0.0588	1
6023	whores	whores	0.0553	1
6024	whorl	whorl	0.0445	1
6025	whorls	whorls	0.0014	1
6026	whose	whose	0.0004	1
6027	wick	wick	0.2174	1
6028	wicks	wicks	0.0438	1
6029	wide	wide	0.0132	1
6030	width	width	0.0017	1
6031	widths	widths	0.0005	1
6032	wield	wield	4.6447	1
6033	wife	wife	0.0007	1
6034	wig	wig	2.4983	1
6035	wight	wight	0.6601	1
6036	wights	wights	0.1805	1
6037	wigs	wigs	1.2318	1
6038	wild	wild	0.0013	1
6039	wile	wile	1.0297	1
6040	wiles	wiles	0.5799	1
6041	will	will	0.0001	1
6042	willed	will	0.4496	0
6043	wills	wills	0.0004	1
6044	wilt	wilt	0.8151	1
6045	wilts	wilts	0.0637	1
6046	win	win	0.0001	1
6047	wince	flinch	5.1944	0
6048	winced	winced	1.9862	1
6049	winch	winch	2.4408	1
6050	wind	wind	0.0104	1
6051	winds	winds	0.0006	1
6052	wine	wine	0.0037	1
6053	wines	wines	0.0099	1
6054	wing	wing	0.0003	1
6055	wings	wings	0.0015	1
6056	wink	wink	0.2839	1
6057	winked	winked	0.8556	1
6058	winks	winks	0.3219	1
6059	wins	win	0.6401	0
6060	wipe	wipe	0.1233	1
6061	wiped	wiped	0.0039	1
6062	wipes	wipe	1.3902	0
6063	wire	wire	0.052	1
6064	wires	wires	0.0008	1
6065	wise	wise	0.3943	1
6066	wish	wish	0.0009	1
6067	wished	wished	0.0009	1
6068	wisp	wisp	0.1068	1
6069	wisps	wisps	0.0517	1
6070	wit	wit	0.5074	1
6071	witch	witch	0.0318	1
6072	with	with	0.0001	1
6073	withe	withe	1.2527	1
6074	wits	wits	0.1641	1
6075	wives	wives	0.0025	1
6076	woad	woad	0.3	1
6077	woads	woads	0.0297	1
6078	woe	woe	0.0043	1
6079	woes	woes	0.0639	1
6080	woke	wake	0.8103	0
6081	wolf	wolf	0.0286	1
6082	wolves	wolves	0	1
6083	womb	womb	0.0065	1
6084	wombs	wombs	0.0032	1
6085	won	won	0.3251	1
6086	wont	wont	0.1535	1
6087	woo	woo	0.9035	1
6088	wood	wood	0.0126	1
6089	woods	woods	0.0054	1
6090	wooed	wooed	0.7597	1
6091	woof	woof	0.7927	1
6092	woofs	woofs	0.0037	1
6093	wool	wool	0.3227	1
6094	wools	wools	5.1591	1
6095	woos	woo	2.1244	0
6096	word	word	0.0004	1
6097	words	words	0.0025	1
6098	wore	wore	0.0421	1
6099	work	work	0.0004	1
6100	works	works	0.0037	1
6101	world	world	0.0042	1
6102	worlds	worlds	0.0006	1
6103	worm	worm	0.0063	1
6104	worms	worms	0.0442	1
6105	worst	worst	0.0025	1
6106	wort	wort	0.1356	1
6107	worth	worth	0.0002	1
6108	would	would	0.0001	1
6109	wove	wove	0.2026	1
6110	wow	wow	1.1724	1
6111	wrack	wrack	1.7054	1
6112	wraith	wraith	0.0625	1
6113	wraiths	wraiths	0.0133	1
6114	wrap	wrap	0.0805	1
6115	wrapped	wrapped	0.001	1
6116	wraps	wraps	0.1869	1
6117	wrath	wrath	0.2724	1
6118	wraths	wraths	0.0337	1
6119	wreak	buzz	4.5388	0
6120	wreath	wreath	0.029	1
6121	wreathe	wreath	5.7514	0
6122	wreaths	wreaths	0.0089	1
6123	wreck	wreck	0.002	1
6124	wrecked	wrecked	0.0045	1
6125	wrecks	wreck	0.9041	0
6126	wren	wren	0.0069	1
6127	wrench	wrench	3.4127	1
6128	wrenched	wrenched	0.1166	1
6129	wrens	wrens	0.0496	1
6130	wrest	rest	4.6845	0
6131	wrests	wrest	1.4467	0
6132	wretch	wretch	0.2057	1
6133	wright	wright	0.1431	1
6134	wring	wring	0.5033	1
6135	wrist	wrist	0.001	1
6136	wrists	wrists	0.0042	1
6137	writ	writ	0.52	1
6138	write	write	0.0001	1
6139	writes	writes	0.0023	1
6140	writhe	writhe	0.0638	1
6141	writhed	writhed	0.9196	1
6142	writhes	writhes	1.0339	1
6143	writs	writs	0.1684	1
6144	wrong	wrong	0	1
6145	wrote	wrote	0.0006	1
6146	wry	wry	1.4414	1
6147	yacht	yacht	0.5863	1
6148	yachts	yachts	0.001	1
6149	yak	yak	0.0125	1
6150	yaks	yak	0.8746	0
6151	yam	yam	0.0109	1
6152	yams	yams	0.041	1
6153	yank	yank	0.3302	1
6154	yanked	yanked	0.0042	1
6155	yanks	yanks	0.142	1
6156	yap	yap	2.0756	1
6157	yapped	yapped	0.2714	1
6158	yaps	yaps	2.2081	1
6159	yard	yard	0.0025	1
6160	yards	yards	0.0004	1
6161	yarn	yarn	0.0005	1
6162	yarns	yarns	0.0002	1
6163	yaw	yaw	0.5838	1
6164	yawl	yawl	0.0299	1
6165	yawls	yawls	0.0205	1
6166	yawn	yawn	1.0763	1
6167	yawned	yawned	1.0753	1
6168	yawns	yawns	1.0669	1
6169	yaws	yaws	0.0139	1
6170	yea	yea	2.4913	1
6171	yeah	yeah	3.709	1
6172	year	year	0.0001	1
6173	yearn	yearn	0.0002	1
6174	yearned	yearned	0.001	1
6175	yearns	yearns	0.0019	1
6176	years	years	0	1
6177	yeast	yeast	0.0012	1
6178	yeasts	yeasts	0.0052	1
6179	yell	yell	0.0211	1
6180	yelled	yelled	0.06	1
6181	yells	yells	0.0243	1
6182	yelp	yelp	0.0068	1
6183	yelps	yelps	0.000600000000000001	1
6184	yen	yen	0.0644	1
6185	yens	yens	0.0481	1
6186	yes	yes	0.0012	1
6187	yet	yet	0.0012	1
6188	yew	yew	4.4598	1
6189	yield	yield	0.0001	1
6190	yields	yields	0.001	1
6191	yob	yob	0.0475	1
6192	yoke	yoke	0.2553	1
6193	yokes	yokes	0.1526	1
6194	yolk	yolk	0.1287	1
6195	yolks	yolks	0.1431	1
6196	yon	yon	2.3601	1
6197	yore	yore	0.0282	1
6198	yores	yores	0.0172	1
6199	you	you	0	1
6200	young	young	0.0001	1
6201	your	your	0.0002	1
6202	yours	yours	0.0093	1
6203	youth	youth	0.0011	1
6204	youths	youths	0.0028	1
6205	yowl	alms	3.592	0
6206	yule	yule	0.7267	1
6207	yules	yules	0.5293	1
6208	zap	zap	0.4011	1
6209	zeal	zeal	0.7634	1
6210	zeals	zeals	0.741	1
6211	zed	zed	0.0152	1
6212	zeds	zeds	0.008	1
6213	zee	zee	1.7425	1
6214	zen	zen	0.6363	1
6215	zens	zens	1.2341	1
6216	zest	zest	0.4145	1
6217	zests	zests	0.3683	1
6218	zinc	zinc	0.0004	1
6219	zincs	zincs	0.0011	1
6220	zip	zip	0.0043	1
6221	zipped	zipped	0.0005	1
6222	zips	zips	0.0013	1
6223	zone	zone	0.0104	1
6224	zones	zones	0.001	1
6225	zoo	zoo	0.1322	1
6226	zoom	zoom	0.0036	1
6227	zoomed	zoomed	0.0061	1
6228	zooms	zooms	0.0035	1
6229	zoos	masks	1.4542	0
