Item	Word	Semantic_Output	Error_Score	Correct
6068	wisp	wisp	0.0006	1
6069	wisps	wisps	0.0181	1
6070	wit	wit	0.0041	1
6071	witch	witch	0.0011	1
6072	with	with	0	1
6073	withe	hub	6.7587	0
6074	wits	wits	0.0008	1
6075	wives	wives	0.0005	1
6076	woad	bole	1.5743	0
6077	woads	boles	1.2396	0
6078	woe	woe	0.0064	1
6079	woes	woe	0.3136	0
6080	woke	woke	0.00460000000000001	1
6081	wolf	wolf	0.0196	1
6082	wolves	wolves	0	1
6083	womb	womb	0.00639999999999999	1
6084	wombs	wombs	0.0851	1
6085	won	won	0	1
6086	wont	wont	0.4508	1
6087	woo	woo	0.9604	1
6088	wood	wood	0	1
6089	woods	woods	0.000400000000000001	1
6090	wooed	spoke	1.2311	0
6091	woof	woof	0.000600000000000001	1
6092	woofs	woofs	0.2892	1
6093	wool	wool	0.0001	1
6094	wools	wools	0.0146	1
6095	woos	woos	0.1778	1
6096	word	word	0	1
6097	words	words	0	1
6098	wore	wore	0	1
6099	work	work	0.0004	1
6100	works	works	0	1
6101	world	world	0.0011	1
6102	worlds	worlds	0.0178	1
6103	worm	worm	0.003	1
6104	worms	worms	0.0577	1
6105	worst	worst	0.0145	1
6106	wort	alms	8.6643	0
6107	worth	worth	0	1
6108	would	would	0.0122	1
6109	wove	wove	0.017	1
6110	wow	wow	0.2914	1
6111	wrack	rack	13.3303	0
6112	wraith	wraith	0.0003	1
6113	wraiths	wraith	0.4365	0
6114	wrap	wrap	0.0082	1
6115	wrapped	wrapped	0.0001	1
6116	wraps	wraps	0.0809	1
6117	wrath	wrath	0.0014	1
6118	wraths	wraths	0.0007	1
6119	wreak	wreak	0.007	1
6120	wreath	wreath	0.1533	1
6121	wreathe	breathe	9.6793	0
6122	wreaths	wreaths	0.003	1
6123	wreck	wreck	1.2191	1
6124	wrecked	wrecked	0.00999999999999999	1
6125	wrecks	wrecks	0.1267	1
6126	wren	wren	0.0028	1
6127	wrench	wrench	0.0387	1
6128	wrenched	wrenched	0.3549	1
6129	wrens	wrens	0.0583	1
6130	wrest	wrest	0.021	1
6131	wrests	wrests	0.2864	1
6132	wretch	clone	5.9196	0
6133	wright	tom	4.166	0
6134	wring	wring	0.9657	1
6135	wrist	wrist	0.2034	1
6136	wrists	wrists	0.0664	1
6137	writ	writ	1.648	1
6138	write	write	0.0005	1
6139	writes	writes	0.8828	1
6140	writhe	writhe	0.1254	1
6141	writhed	writhed	0.000900000000000001	1
6142	writhes	writhes	0.0616	1
6143	writs	writs	2.2554	1
6144	wrong	wrong	0	1
6145	wrote	wrote	0	1
6146	wry	wry	0.0426	1
6147	yacht	yacht	0.0048	1
6148	yachts	yachts	0.0045	1
6149	yak	yak	0.0001	1
6150	yaks	yaks	0.7139	1
6151	yam	yam	0.0167	1
6152	yams	yams	0.0121	1
6153	yank	yank	0.5898	1
6154	yanked	yanked	0.0055	1
6155	yanks	yanks	0.3445	1
6156	yap	yap	2.1298	1
6157	yapped	yapped	0.0006	1
6158	yaps	yaps	2.2188	1
6159	yard	yard	0.0001	1
6160	yards	yards	0	1
6161	yarn	yarn	0.0001	1
6162	yarns	yarns	0.0004	1
6163	yaw	sled	10.6492	0
6164	yawl	yawl	0.0068	1
6165	yawls	yawls	0.0498	1
6166	yawn	yawn	1.1996	1
6167	yawned	yawned	0.0001	1
6168	yawns	yawns	0.0862	1
6169	yaws	sums	3.4994	0
6170	yea	yea	1.042	1
6171	yeah	yeah	0.0249	1
6172	year	year	0.2209	1
6173	yearn	yearn	0.0016	1
6174	yearned	yearned	0.1089	1
6175	yearns	yearns	0.0001	1
6176	years	years	0	1
6177	yeast	yeast	0.6907	1
6178	yeasts	yeasts	0.0006	1
6179	yell	yell	0.0002	1
6180	yelled	yelled	0	1
6181	yells	yells	0.0016	1
6182	yelp	yelp	0.119	1
6183	yelps	yelps	0.0271	1
6184	yen	yen	0.0283	1
6185	yens	yens	0.0091	1
6186	yes	yes	0.0005	1
6187	yet	yet	0.0011	1
6188	yew	yew	0.1003	1
6189	yield	yield	0.0003	1
6190	yields	yields	0.0031	1
6191	yob	yob	1.6009	1
6192	yoke	yoke	0.0003	1
6193	yokes	yokes	0.1122	1
6194	yolk	yolk	0.0284	1
6195	yolks	yolks	0.3967	1
6196	yon	yon	0.7275	1
6197	yore	yore	0.0164	1
6198	yores	yores	0.0603	1
6199	you	you	0.0004	1
6200	young	young	0	1
6201	your	your	0.0002	1
6202	yours	yours	0.1125	1
6203	youth	youth	0	1
6204	youths	youths	0	1
6205	yowl	yowl	0.0683	1
6206	yule	spring	0.8471	0
6207	yules	yules	0.0159	1
6208	zap	space	5.5724	0
6209	zeal	zeal	0.0029	1
6210	zeals	zeals	0.0549	1
6211	zed	zed	0.0131	1
6212	zeds	zeds	0.0286	1
6213	zee	zed	1.1386	0
6214	zen	hell	4.4766	0
6215	zens	zens	2.876	1
6216	zest	zest	0.0739	1
6217	zests	zests	0.0002	1
6218	zinc	zinc	0.0003	1
6219	zincs	zinc	0.8101	0
6220	zip	zip	0.2713	1
6221	zipped	zipped	1.1006	1
6222	zips	zips	0.7253	1
6223	zone	zone	0.0037	1
6224	zones	zones	0.0003	1
6225	zoo	zoo	0.0815	1
6226	zoom	zoom	0.0257	1
6227	zoomed	zoomed	0.0115	1
6228	zooms	zooms	0.0199	1
6229	zoos	zoo	0.9698	0
